Image,Id,exists,valid,error,width,height,mode,needs_rgb_conversion
7c7081757.jpg,w_13aa123,True,True,,1050,528,RGB,False
7c74186f5.jpg,w_343f088,True,True,,1050,700,RGB,False
7c7636c42.jpg,w_f40dfa0,True,True,,1050,380,RGB,False
7c78d8ef1.jpg,w_94a7669,True,True,,1050,700,RGB,False
7c796f56b.jpg,new_whale,True,True,,1050,567,RGB,False
7c7a054df.jpg,w_c6b4d61,True,True,,1050,600,RGB,False
7c7b90bbb.jpg,w_40acf40,True,True,,1005,330,RGB,False
7c803d76f.jpg,new_whale,True,True,,700,500,L,True
7c8292b22.jpg,w_c875e45,True,True,,485,278,RGB,False
7c82ad61a.jpg,new_whale,True,True,,1050,600,L,True
7c8b2fb58.jpg,new_whale,True,True,,581,427,RGB,False
7c8cd5fc2.jpg,w_0b3e0e6,True,True,,1050,427,RGB,False
7c8ebdd15.jpg,w_0d052c1,True,True,,1050,547,RGB,False
7c94005c1.jpg,w_9fe60cd,True,True,,984,703,L,True
7c96c95c7.jpg,new_whale,True,True,,918,614,L,True
7c9825c01.jpg,w_e1702d4,True,True,,1050,345,RGB,False
7c9937ee4.jpg,new_whale,True,True,,1050,450,RGB,False
7c99559b6.jpg,new_whale,True,True,,1050,324,RGB,False
7c9a018d5.jpg,w_d9a3c6e,True,True,,1800,700,L,True
7c9ebe75c.jpg,w_e1f57e7,True,True,,1050,328,RGB,False
7c9fd2269.jpg,new_whale,True,True,,1050,600,L,True
7c9fdf056.jpg,w_aabdf8c,True,True,,1050,327,RGB,False
7ca052f89.jpg,w_45a6d4e,True,True,,479,164,RGB,False
7ca4963ed.jpg,new_whale,True,True,,700,400,L,True
7ca718e15.jpg,w_191bce3,True,True,,595,340,RGB,False
7ca88012a.jpg,w_8d80478,True,True,,1050,423,RGB,False
7ca9affc3.jpg,w_8e88f4f,True,True,,1050,600,RGB,False
7caa3c28c.jpg,new_whale,True,True,,1050,525,RGB,False
7cabb0c94.jpg,new_whale,True,True,,1050,600,L,True
7cac933b5.jpg,new_whale,True,True,,1050,600,L,True
7cac9608c.jpg,new_whale,True,True,,1050,464,RGB,False
7cb21c505.jpg,new_whale,True,True,,1050,600,L,True
7cb4185cc.jpg,new_whale,True,True,,349,241,RGB,False
7cb532c20.jpg,w_accb0cb,True,True,,1050,222,RGB,False
7cb54e824.jpg,new_whale,True,True,,1050,371,RGB,False
7cb7bdfbc.jpg,new_whale,True,True,,896,597,RGB,False
7cb8c314b.jpg,w_9b565fa,True,True,,1050,351,RGB,False
7cbe516e9.jpg,w_232f528,True,True,,1050,600,L,True
7cbec8d4f.jpg,w_c563492,True,True,,1050,700,RGB,False
7cc0943bc.jpg,new_whale,True,True,,1050,450,RGB,False
7cc2ce528.jpg,w_26a55ed,True,True,,1050,700,RGB,False
7cc2eb7a9.jpg,w_1ca9ab1,True,True,,1050,591,RGB,False
7cc3fea16.jpg,w_50155e6,True,True,,1050,450,RGB,False
7cc6c9198.jpg,w_e026c82,True,True,,657,326,RGB,False
7cc8ae890.jpg,w_1efbb8e,True,True,,638,302,RGB,False
7cc96504e.jpg,new_whale,True,True,,978,489,RGB,False
7ccb46ea2.jpg,w_30f2f0f,True,True,,769,368,RGB,False
7cccb8276.jpg,new_whale,True,True,,779,501,RGB,False
7ccd75b12.jpg,new_whale,True,True,,1050,600,RGB,False
7ccf2eab9.jpg,w_f3d2e31,True,True,,701,500,L,True
7cd4067cf.jpg,w_b8e1687,True,True,,1050,525,RGB,False
7cd8b360c.jpg,w_23a388d,True,True,,1050,700,RGB,False
7cdcad2e8.jpg,w_8b8ef96,True,True,,687,203,RGB,False
7cdd138cb.jpg,new_whale,True,True,,1050,600,RGB,False
7cdf33f82.jpg,w_9884e90,True,True,,1050,700,RGB,False
7cdf4a0c2.jpg,w_4516ff1,True,True,,1050,700,RGB,False
7cea9bce9.jpg,new_whale,True,True,,1050,412,RGB,False
7ceb88f26.jpg,w_921cdae,True,True,,1050,244,RGB,False
7cf3fc270.jpg,w_5665c80,True,True,,1050,450,RGB,False
7cfa3f454.jpg,new_whale,True,True,,1050,450,RGB,False
7cfc88eaa.jpg,w_76586af,True,True,,729,417,RGB,False
7d04156f7.jpg,new_whale,True,True,,1050,700,RGB,False
7d0644b84.jpg,new_whale,True,True,,1050,700,RGB,False
7d07505cf.jpg,w_8a56270,True,True,,1050,709,RGB,False
7d0959de5.jpg,w_7c77c5c,True,True,,1050,384,RGB,False
7d0a72a4f.jpg,new_whale,True,True,,367,236,L,True
7d0dcdcdc.jpg,w_22b8752,True,True,,1050,700,RGB,False
7d0f28891.jpg,new_whale,True,True,,1050,221,RGB,False
7d1152b0d.jpg,new_whale,True,True,,1050,525,RGB,False
7d1c25c99.jpg,w_859dbc3,True,True,,1050,700,RGB,False
7d1e4da35.jpg,w_aa3489d,True,True,,934,353,RGB,False
7d1f46e91.jpg,new_whale,True,True,,674,199,RGB,False
7d20704c5.jpg,new_whale,True,True,,879,584,RGB,False
7d22f12b0.jpg,new_whale,True,True,,1050,703,RGB,False
7d308e8d4.jpg,w_0b398b2,True,True,,1050,700,RGB,False
7d36c2d74.jpg,new_whale,True,True,,1050,600,L,True
7d39555d7.jpg,w_e54d8f6,True,True,,1050,700,RGB,False
7d3afe1e9.jpg,w_6d80008,True,True,,948,550,L,True
7d3d152cc.jpg,w_59109e5,True,True,,509,291,RGB,False
7d4092820.jpg,w_20950a9,True,True,,1050,451,RGB,False
7d43ae922.jpg,w_343f088,True,True,,1050,439,RGB,False
7d45160c1.jpg,w_4488584,True,True,,1050,262,RGB,False
7d470521a.jpg,w_e5978cf,True,True,,1050,591,RGB,False
7d4be831f.jpg,new_whale,True,True,,1050,700,RGB,False
7d4f3c254.jpg,w_2c94198,True,True,,1050,700,RGB,False
7d525b25c.jpg,w_98d1f63,True,True,,869,579,RGB,False
7d54aba0b.jpg,new_whale,True,True,,1050,371,RGB,False
7d554c803.jpg,w_60cf87c,True,True,,1050,191,RGB,False
7d5803fd0.jpg,w_114a297,True,True,,983,657,RGB,False
7d5ac936a.jpg,new_whale,True,True,,1050,525,RGB,False
7d5c2a1e3.jpg,w_6c6ff4f,True,True,,1050,368,RGB,False
7d5eb5dc1.jpg,new_whale,True,True,,1050,700,RGB,False
7d622dfdc.jpg,w_b959a0d,True,True,,1050,700,RGB,False
7d626e319.jpg,w_a96ebe6,True,True,,1050,404,RGB,False
7d6337b42.jpg,new_whale,True,True,,1050,600,RGB,False
7d63f01b7.jpg,w_cb0aaf0,True,True,,1050,525,RGB,False
7d67753d1.jpg,new_whale,True,True,,1050,450,RGB,False
7d6910939.jpg,w_fdcaaa8,True,True,,1050,701,RGB,False
7d6b0205c.jpg,new_whale,True,True,,1050,700,RGB,False
7d6bfbfbe.jpg,new_whale,True,True,,1050,450,RGB,False
7d720a79d.jpg,w_e2a09d4,True,True,,1050,278,RGB,False
7d73576bd.jpg,w_77c86af,True,True,,1050,601,RGB,False
7d7420437.jpg,w_d97c490,True,True,,1050,700,RGB,False
7d7704d8f.jpg,w_46e59f5,True,True,,1050,600,L,True
7d772bbdb.jpg,w_877de07,True,True,,1050,700,RGB,False
7d7b42a4d.jpg,new_whale,True,True,,784,523,RGB,False
7d7b5a467.jpg,w_0e26d1a,True,True,,1050,380,RGB,False
7d7d1d24b.jpg,w_726c717,True,True,,1050,579,RGB,False
7d7d8aba1.jpg,w_0ee7878,True,True,,838,461,RGB,False
7d7dd8ecb.jpg,w_f7193ed,True,True,,1050,700,RGB,False
7d7ee825f.jpg,w_b3cde16,True,True,,1050,397,RGB,False
7d821db84.jpg,w_8b5a2e4,True,True,,1050,700,RGB,False
7d84fbee8.jpg,new_whale,True,True,,1000,441,L,True
7d8758f43.jpg,w_cb622a2,True,True,,1050,750,RGB,False
7d8c5c72e.jpg,w_6e209a8,True,True,,1050,600,RGB,False
7d8ccc074.jpg,new_whale,True,True,,875,563,L,True
7d91bce1c.jpg,w_2137c6f,True,True,,697,481,L,True
7d9218cc8.jpg,new_whale,True,True,,560,320,RGB,False
7d9241b94.jpg,w_cda3971,True,True,,1050,703,RGB,False
7d9ef1743.jpg,w_e709b7d,True,True,,1050,600,RGB,False
7d9f7706c.jpg,new_whale,True,True,,1050,600,RGB,False
7da758032.jpg,new_whale,True,True,,1050,525,RGB,False
7da7f8bb9.jpg,w_3de579a,True,True,,908,518,RGB,False
7da826c40.jpg,w_fa4034b,True,True,,1050,600,RGB,False
7da951b76.jpg,new_whale,True,True,,1050,525,RGB,False
7daae546e.jpg,new_whale,True,True,,818,350,RGB,False
7dad254c5.jpg,w_60c073b,True,True,,1050,297,RGB,False
7dadaa49f.jpg,w_d573a68,True,True,,681,616,RGB,False
7db069ada.jpg,w_7ef8a85,True,True,,927,530,RGB,False
7db3e34bc.jpg,new_whale,True,True,,1050,700,RGB,False
7db48ded1.jpg,new_whale,True,True,,886,586,RGB,False
7db601d10.jpg,w_0815d2c,True,True,,1050,600,RGB,False
7db6e57df.jpg,new_whale,True,True,,918,394,RGB,False
7dbbeda80.jpg,w_98a87a6,True,True,,737,491,RGB,False
7dbc35b6c.jpg,w_fe0c54f,True,True,,1050,735,L,True
7dbebeff9.jpg,new_whale,True,True,,879,584,RGB,False
7dbefecdf.jpg,w_fd906cc,True,True,,1050,401,RGB,False
7dbf11fc9.jpg,new_whale,True,True,,1050,600,RGB,False
7dc229e74.jpg,new_whale,True,True,,1050,600,RGB,False
7dc320248.jpg,w_46ea040,True,True,,1050,399,RGB,False
7dc40ae71.jpg,new_whale,True,True,,883,378,RGB,False
7dc4b6055.jpg,w_990921b,True,True,,1050,599,RGB,False
7dc4bf03b.jpg,new_whale,True,True,,1050,203,RGB,False
7dc50227b.jpg,new_whale,True,True,,910,331,RGB,False
7dc5b3dfb.jpg,w_bb2c919,True,True,,1050,700,RGB,False
7dc9c2fa8.jpg,new_whale,True,True,,1050,700,RGB,False
7dcbd7e9b.jpg,new_whale,True,True,,1050,600,L,True
7dcdf4d6a.jpg,new_whale,True,True,,1000,533,L,True
7dd41eb92.jpg,w_f01ade6,True,True,,1050,333,RGB,False
7dd485862.jpg,w_811c3a3,True,True,,1050,600,RGB,False
7dd8a6be1.jpg,w_748290a,True,True,,1050,309,RGB,False
7dd974035.jpg,w_9d840d6,True,True,,1050,781,RGB,False
7dda33072.jpg,w_b4841bd,True,True,,900,599,RGB,False
7dda85fa3.jpg,w_23a388d,True,True,,1050,600,RGB,False
7ddc0598a.jpg,w_d066f46,True,True,,626,358,RGB,False
7de681e6b.jpg,w_9eaef8f,True,True,,1050,326,RGB,False
7de685b14.jpg,w_91b678a,True,True,,1050,295,RGB,False
7debd4fcd.jpg,w_3b03245,True,True,,900,600,RGB,False
7decc6ba2.jpg,w_022b708,True,True,,5959,695,L,True
7decd802f.jpg,new_whale,True,True,,700,500,L,True
7dedfe741.jpg,new_whale,True,True,,1050,407,RGB,False
7def9fbe6.jpg,new_whale,True,True,,1050,677,RGB,False
7df39c0cd.jpg,new_whale,True,True,,1050,525,RGB,False
7df91b0d5.jpg,w_3ae4d85,True,True,,1050,600,L,True
7df9ccb01.jpg,new_whale,True,True,,1050,726,RGB,False
7dfb8ad55.jpg,w_6e209a8,True,True,,1050,600,RGB,False
7dfc09a90.jpg,w_38c8a8d,True,True,,1050,600,RGB,False
7dfe43d45.jpg,new_whale,True,True,,1050,600,L,True
7dff38c01.jpg,w_feb4051,True,True,,1050,700,RGB,False
7e00cad42.jpg,w_78e7020,True,True,,931,400,RGB,False
7e0238118.jpg,w_d287825,True,True,,1050,700,RGB,False
7e0323c84.jpg,new_whale,True,True,,1050,451,RGB,False
7e07c630b.jpg,w_1457f13,True,True,,877,585,RGB,False
7e09f8294.jpg,w_6f9f759,True,True,,1050,355,RGB,False
7e0c80b2d.jpg,new_whale,True,True,,1050,210,RGB,False
7e0fa3746.jpg,w_7069d70,True,True,,1050,286,RGB,False
7e1c95460.jpg,w_e5c28c9,True,True,,999,363,RGB,False
7e210e692.jpg,w_478d73b,True,True,,1050,525,RGB,False
7e21b1d76.jpg,new_whale,True,True,,700,500,L,True
7e2360446.jpg,new_whale,True,True,,700,399,L,True
7e24c29b4.jpg,new_whale,True,True,,700,450,L,True
7e2607297.jpg,new_whale,True,True,,1050,678,L,True
7e261dae1.jpg,w_939423d,True,True,,1050,537,RGB,False
7e26dde9f.jpg,w_6e0a45b,True,True,,1050,483,RGB,False
7e2ab3085.jpg,w_be1a38b,True,True,,1050,450,RGB,False
7e2f90ca6.jpg,w_77d1d8a,True,True,,1050,525,RGB,False
7e321839d.jpg,new_whale,True,True,,1050,600,L,True
7e324f8f8.jpg,w_11d8c70,True,True,,1045,877,RGB,False
7e334c7c8.jpg,new_whale,True,True,,516,314,RGB,False
7e347554f.jpg,w_2c94198,True,True,,1050,700,RGB,False
7e3764b35.jpg,w_be4f189,True,True,,1050,458,RGB,False
7e3852b69.jpg,new_whale,True,True,,1050,644,RGB,False
7e389b289.jpg,new_whale,True,True,,1050,684,RGB,False
7e3d5692c.jpg,w_62c78f3,True,True,,1050,397,RGB,False
7e3e5bb93.jpg,w_50e8d58,True,True,,1050,377,RGB,False
7e4026ce8.jpg,new_whale,True,True,,1053,609,L,True
7e40d3932.jpg,w_9614e63,True,True,,1050,704,RGB,False
7e453ebba.jpg,new_whale,True,True,,700,500,L,True
7e46e87b0.jpg,w_96985c1,True,True,,1050,328,RGB,False
7e48fda95.jpg,w_c1efffb,True,True,,726,580,RGB,False
7e495c155.jpg,new_whale,True,True,,1050,587,L,True
7e497c658.jpg,w_38c6a8d,True,True,,1050,394,RGB,False
7e4a80434.jpg,new_whale,True,True,,337,151,RGB,False
7e4b7ec28.jpg,new_whale,True,True,,1050,450,RGB,False
7e4daeb19.jpg,new_whale,True,True,,1050,600,L,True
7e59fef38.jpg,new_whale,True,True,,700,400,L,True
7e5aa2d8a.jpg,new_whale,True,True,,1050,700,RGB,False
7e5b193ce.jpg,w_13c1b55,True,True,,1050,441,RGB,False
7e5e69922.jpg,w_5821157,True,True,,2245,209,L,True
7e5ea2b32.jpg,new_whale,True,True,,1050,330,RGB,False
7e5f9b447.jpg,w_9eaef8f,True,True,,1050,387,RGB,False
7e61741d5.jpg,new_whale,True,True,,1050,700,RGB,False
7e62a61eb.jpg,w_06ec6e6,True,True,,1050,384,RGB,False
7e677468c.jpg,w_4c07458,True,True,,1050,601,RGB,False
7e68a5b8d.jpg,w_5d5c6a6,True,True,,651,258,RGB,False
7e6b875b0.jpg,w_a70b90b,True,True,,1050,450,RGB,False
7e70b13af.jpg,w_a743e09,True,True,,1050,700,RGB,False
7e71f3cf3.jpg,new_whale,True,True,,1050,714,RGB,False
7e7915a75.jpg,w_36828b8,True,True,,1050,365,RGB,False
7e7b9e6db.jpg,w_e9e413e,True,True,,856,543,RGB,False
7e7bf20b5.jpg,w_e9cf335,True,True,,939,311,RGB,False
7e7ea91d6.jpg,new_whale,True,True,,1050,735,L,True
7e7fbb1e6.jpg,new_whale,True,True,,745,497,RGB,False
7e80b3742.jpg,new_whale,True,True,,1050,700,RGB,False
7e82f92ee.jpg,w_23a388d,True,True,,1050,750,RGB,False
7e870d081.jpg,new_whale,True,True,,1050,415,RGB,False
7e88405b0.jpg,w_5252dc7,True,True,,1050,599,RGB,False
7e8f5731b.jpg,w_7e2eb3d,True,True,,695,463,RGB,False
7e91add96.jpg,new_whale,True,True,,1000,652,RGB,False
7e950c15e.jpg,new_whale,True,True,,1100,592,L,True
7e99938d5.jpg,new_whale,True,True,,843,482,L,True
7e9c73f50.jpg,w_17b0d3a,True,True,,1050,700,RGB,False
7e9cbd1df.jpg,w_b7b1472,True,True,,1050,700,RGB,False
7e9ec45e9.jpg,new_whale,True,True,,1006,612,RGB,False
7ea956671.jpg,w_b2606f3,True,True,,1050,319,RGB,False
7eacb407d.jpg,new_whale,True,True,,1050,450,RGB,False
7eb15cebe.jpg,new_whale,True,True,,1000,571,L,True
7eb42d490.jpg,new_whale,True,True,,1050,600,L,True
7eb687c3c.jpg,new_whale,True,True,,924,616,RGB,False
7ebb0d537.jpg,w_b9e5911,True,True,,1050,526,RGB,False
7ebb9bfd6.jpg,w_71fbd51,True,True,,1050,700,RGB,False
7ebf66bad.jpg,w_a6703dd,True,True,,597,224,RGB,False
7ec09d17c.jpg,new_whale,True,True,,700,500,L,True
7ec1c62ee.jpg,w_c815410,True,True,,1050,600,RGB,False
7ec61dd72.jpg,w_0b1e4a6,True,True,,1050,600,RGB,False
7ecb51a52.jpg,w_e5ab551,True,True,,1050,657,RGB,False
7ece2a771.jpg,new_whale,True,True,,700,500,L,True
7ececc4d1.jpg,new_whale,True,True,,1050,685,RGB,False
7ed08c444.jpg,w_45473b9,True,True,,1050,700,RGB,False
7ed1f38f1.jpg,w_343f088,True,True,,1050,700,RGB,False
7ed2020e8.jpg,new_whale,True,True,,700,500,L,True
7ed421991.jpg,new_whale,True,True,,1050,600,L,True
7ed51f043.jpg,w_7b41bf7,True,True,,1050,776,RGB,False
7ed9a720e.jpg,w_227e394,True,True,,1002,726,L,True
7eda2c353.jpg,new_whale,True,True,,1050,525,RGB,False
7eda4937f.jpg,w_af367c3,True,True,,1050,591,RGB,False
7edbdca82.jpg,w_1fecb34,True,True,,1050,700,RGB,False
7edc80380.jpg,new_whale,True,True,,657,438,RGB,False
7ede5b3e2.jpg,new_whale,True,True,,1050,700,RGB,False
7edea18cb.jpg,w_4c01b28,True,True,,1050,525,RGB,False
7edee6844.jpg,w_5101888,True,True,,1050,291,RGB,False
7ee0c373a.jpg,w_cc1784d,True,True,,1050,591,RGB,False
7ee268936.jpg,w_799b208,True,True,,1050,700,RGB,False
7ef14a014.jpg,w_0369a5c,True,True,,864,272,RGB,False
7ef24ca1c.jpg,new_whale,True,True,,1050,700,RGB,False
7ef290445.jpg,w_d603939,True,True,,1050,700,RGB,False
7ef4447e9.jpg,new_whale,True,True,,1050,450,RGB,False
7ef941dcb.jpg,new_whale,True,True,,700,450,L,True
7efc2cd0a.jpg,w_be776c7,True,True,,1050,700,RGB,False
7efcfdb99.jpg,w_28c330c,True,True,,1050,371,RGB,False
7efef280a.jpg,w_86ecf59,True,True,,931,338,RGB,False
7f00a3cde.jpg,w_e885d82,True,True,,1050,450,RGB,False
7f013e854.jpg,new_whale,True,True,,164,94,RGB,False
7f01f0ef9.jpg,w_6b2ecc8,True,True,,1050,700,RGB,False
7f06b6569.jpg,w_8003858,True,True,,1050,600,RGB,False
7f078a1ef.jpg,w_b26717d,True,True,,1050,317,RGB,False
7f09190cf.jpg,new_whale,True,True,,1050,490,RGB,False
7f0a6878e.jpg,w_b639aa6,True,True,,900,600,RGB,False
7f0afe039.jpg,new_whale,True,True,,1050,532,RGB,False
7f0cbbedc.jpg,w_fd98539,True,True,,1050,702,RGB,False
7f0f0457d.jpg,w_e9b4719,True,True,,1050,700,RGB,False
7f16cf8bf.jpg,new_whale,True,True,,603,258,RGB,False
7f17bac3a.jpg,w_4516d31,True,True,,1050,474,RGB,False
7f1aeef66.jpg,w_81eee24,True,True,,1050,700,RGB,False
7f1ce0aa3.jpg,new_whale,True,True,,1050,700,RGB,False
7f1d4c51d.jpg,w_e0d3a78,True,True,,1050,697,RGB,False
7f1ddca7b.jpg,new_whale,True,True,,1050,528,RGB,False
7f2347ca5.jpg,w_a90164b,True,True,,1050,676,RGB,False
7f28d6961.jpg,w_60cf87c,True,True,,599,342,RGB,False
7f320d858.jpg,new_whale,True,True,,837,558,RGB,False
7f338e615.jpg,w_4e864fd,True,True,,1050,700,RGB,False
7f33eb592.jpg,w_f05a1df,True,True,,1050,299,RGB,False
7f3a198d6.jpg,w_d3734df,True,True,,1050,700,RGB,False
7f3aafbd2.jpg,w_9eccb4c,True,True,,556,361,RGB,False
7f3b3a6c0.jpg,w_bfe77d0,True,True,,1050,353,RGB,False
7f3bb4773.jpg,w_990921b,True,True,,1050,426,RGB,False
7f3c05db4.jpg,w_6f7611c,True,True,,1050,450,RGB,False
7f3e8b2af.jpg,new_whale,True,True,,700,400,L,True
7f3fa9b24.jpg,new_whale,True,True,,1050,306,RGB,False
7f46790b8.jpg,w_f276da3,True,True,,1057,760,L,True
7f47c615d.jpg,w_122e247,True,True,,525,300,RGB,False
7f484c5bf.jpg,w_d90a890,True,True,,756,378,RGB,False
7f48ac825.jpg,w_4c614f3,True,True,,1050,855,RGB,False
7f4a51f88.jpg,w_2b069ba,True,True,,499,285,RGB,False
7f4bb0db1.jpg,new_whale,True,True,,1050,525,RGB,False
7f4de2321.jpg,new_whale,True,True,,1038,692,RGB,False
7f4f414e0.jpg,new_whale,True,True,,1050,750,L,True
7f51387ab.jpg,w_3d7bc85,True,True,,1050,630,RGB,False
7f56d6d5a.jpg,w_420254e,True,True,,1050,535,RGB,False
7f58f245e.jpg,w_53215c6,True,True,,1050,450,RGB,False
7f5c4f9d4.jpg,w_14bfbe2,True,True,,1050,675,L,True
7f5cb7222.jpg,w_9da1811,True,True,,1050,600,RGB,False
7f5d81c50.jpg,new_whale,True,True,,700,500,L,True
7f5dde0c7.jpg,w_789c969,True,True,,953,544,RGB,False
7f6260e98.jpg,w_dced3f2,True,True,,700,500,L,True
7f67b5cdb.jpg,w_2b069ba,True,True,,1050,451,RGB,False
7f681563f.jpg,w_07d4b0a,True,True,,1050,700,RGB,False
7f6cffd58.jpg,w_234713b,True,True,,1050,700,RGB,False
7f6d741ee.jpg,w_6c33987,True,True,,1050,416,RGB,False
7f6f4cc69.jpg,w_efe3a39,True,True,,1050,591,RGB,False
7f7045705.jpg,w_6cfa650,True,True,,1050,700,RGB,False
7f75aae4a.jpg,w_17a4a41,True,True,,1050,700,RGB,False
7f75f4c9c.jpg,w_733f661,True,True,,1050,450,RGB,False
7f7a39186.jpg,w_9da1811,True,True,,1050,600,RGB,False
7f7a63b8a.jpg,w_7a8ce16,True,True,,1050,525,RGB,False
7f7b8dd86.jpg,w_f652809,True,True,,1050,538,RGB,False
7f7be2c12.jpg,w_75d0e61,True,True,,979,559,RGB,False
7f7f9f2db.jpg,w_d892cd9,True,True,,1050,617,RGB,False
7f8248b2a.jpg,new_whale,True,True,,996,509,L,True
7f84522bf.jpg,w_14ece76,True,True,,1050,543,RGB,False
7f95fc1d8.jpg,w_a88f2c1,True,True,,807,375,RGB,False
7f9be797b.jpg,w_700ebb4,True,True,,845,362,RGB,False
7fa2d3cfe.jpg,w_94a7669,True,True,,1050,354,RGB,False
7fa7b9cd9.jpg,w_1c63738,True,True,,1050,409,RGB,False
7fa8ca1a9.jpg,w_a5a0a57,True,True,,1050,326,RGB,False
7faa4d6e5.jpg,new_whale,True,True,,1050,450,RGB,False
7fad83c16.jpg,new_whale,True,True,,674,207,RGB,False
7fb338aa0.jpg,w_3de579a,True,True,,1050,450,RGB,False
7fba36f8c.jpg,new_whale,True,True,,700,500,L,True
7fbfb8143.jpg,new_whale,True,True,,1035,592,RGB,False
7fbfc70d6.jpg,new_whale,True,True,,1050,700,RGB,False
7fc52b6ce.jpg,new_whale,True,True,,660,330,RGB,False
7fc5f5385.jpg,w_2284d86,True,True,,1050,700,RGB,False
7fc838291.jpg,new_whale,True,True,,1050,602,L,True
7fcb6ab12.jpg,w_23a388d,True,True,,1050,295,RGB,False
7fd05d57c.jpg,w_171dc55,True,True,,662,387,L,True
7fd100cd9.jpg,w_b9e5911,True,True,,1000,667,RGB,False
7fd2e89ad.jpg,w_5e2589b,True,True,,1050,359,RGB,False
7fd397a70.jpg,new_whale,True,True,,1050,700,RGB,False
7fd64422e.jpg,w_36f2ebb,True,True,,1050,544,RGB,False
7fe2b649f.jpg,w_d892cd9,True,True,,1050,600,RGB,False
7fe2c3a31.jpg,new_whale,True,True,,1050,700,RGB,False
7fe4bc9c3.jpg,w_a10515b,True,True,,1050,338,RGB,False
7fe4e58fb.jpg,w_260ff2c,True,True,,1050,427,RGB,False
7fe73e548.jpg,new_whale,True,True,,1050,741,RGB,False
7fe81e24a.jpg,new_whale,True,True,,736,258,RGB,False
7feb5f61b.jpg,w_8075847,True,True,,1050,700,RGB,False
7feb6b71e.jpg,w_51fc1fc,True,True,,1050,587,RGB,False
7feb7aec6.jpg,new_whale,True,True,,1050,600,RGB,False
7fed4388d.jpg,w_7834cde,True,True,,1050,450,RGB,False
7fef176bb.jpg,w_26301f8,True,True,,1050,527,RGB,False
7fefb100c.jpg,w_4fdff73,True,True,,1050,495,RGB,False
7ffb1652d.jpg,w_bc285a6,True,True,,1050,450,RGB,False
7ffe75654.jpg,new_whale,True,True,,1050,450,RGB,False
800134f3f.jpg,new_whale,True,True,,1050,600,RGB,False
800163f3c.jpg,w_d4bc4ff,True,True,,1050,701,RGB,False
8004878e4.jpg,w_a8d79b6,True,True,,1050,440,RGB,False
800a2d5c5.jpg,w_e906edd,True,True,,1050,591,RGB,False
800ac9c4c.jpg,w_778e474,True,True,,1050,600,RGB,False
800bb5477.jpg,new_whale,True,True,,1050,306,RGB,False
8011b9b6f.jpg,w_6f0cbe3,True,True,,1050,700,RGB,False
80156cbb8.jpg,w_59052ad,True,True,,930,620,RGB,False
801711eff.jpg,new_whale,True,True,,1050,700,RGB,False
8019c56b3.jpg,w_c875e45,True,True,,1050,435,RGB,False
801b095f2.jpg,w_9785e30,True,True,,1050,247,RGB,False
801d63f54.jpg,new_whale,True,True,,1000,652,RGB,False
802011c8d.jpg,w_8c25681,True,True,,1050,599,RGB,False
8020deda4.jpg,w_438dd0b,True,True,,1050,503,RGB,False
80234922c.jpg,new_whale,True,True,,699,500,L,True
802681c94.jpg,w_3de579a,True,True,,1050,600,RGB,False
8029fab03.jpg,new_whale,True,True,,1050,662,RGB,False
802a5e2a1.jpg,w_15951db,True,True,,1050,700,RGB,False
80313eb5b.jpg,w_0a31a3a,True,True,,1050,291,RGB,False
80313fffb.jpg,new_whale,True,True,,1050,450,RGB,False
8032df288.jpg,w_4369be0,True,True,,1050,700,RGB,False
80341532b.jpg,new_whale,True,True,,1050,394,RGB,False
803515118.jpg,w_f765256,True,True,,1050,450,RGB,False
803946295.jpg,w_789c969,True,True,,1050,532,RGB,False
803ba17eb.jpg,w_483947b,True,True,,848,509,RGB,False
803bf76d8.jpg,new_whale,True,True,,659,339,RGB,False
803bfdefb.jpg,new_whale,True,True,,1050,700,RGB,False
803cfa418.jpg,w_9021014,True,True,,1050,448,RGB,False
803dfbd4b.jpg,new_whale,True,True,,1050,450,RGB,False
804331825.jpg,w_65ffd7d,True,True,,1050,307,RGB,False
804b4ba9d.jpg,w_e6450bc,True,True,,1050,450,RGB,False
804babf10.jpg,w_f86b16b,True,True,,1050,300,RGB,False
80501ef9e.jpg,w_091ec23,True,True,,471,135,RGB,False
8051c815e.jpg,new_whale,True,True,,1050,700,RGB,False
8051e769a.jpg,new_whale,True,True,,720,480,RGB,False
80544d1eb.jpg,w_0886321,True,True,,1050,525,RGB,False
8054868ba.jpg,w_93fddcb,True,True,,1050,404,RGB,False
80561fa00.jpg,new_whale,True,True,,615,182,RGB,False
805e95d42.jpg,w_3de9056,True,True,,1050,786,RGB,False
8063d319b.jpg,w_19a0b30,True,True,,1050,627,RGB,False
80655da02.jpg,w_fd718fb,True,True,,1050,600,RGB,False
8066c76cf.jpg,new_whale,True,True,,700,500,L,True
80688ae3b.jpg,w_cf9207f,True,True,,1050,258,RGB,False
8068de844.jpg,new_whale,True,True,,1050,700,RGB,False
806988f1d.jpg,w_7a427f2,True,True,,1050,525,RGB,False
806d85624.jpg,w_f0eddab,True,True,,1050,600,RGB,False
806e4200c.jpg,w_efe3a39,True,True,,1050,482,RGB,False
80734661d.jpg,new_whale,True,True,,1050,600,RGB,False
80749b3ab.jpg,new_whale,True,True,,1050,600,L,True
8076c28db.jpg,w_7f5d9fd,True,True,,1050,450,RGB,False
